date,Region.Label,location.id,transect.id,Effort,replications,Total.Effort,Area,latitude,longitude,climate,habitat,common.name,number,activity,micro.habitat,distance,height
12/20/2017, Stewartighanj 2 ,IN-AN-08 ,IN-AN-KA-5,1,34,13,13,N 11043’958”  ,E 092042’593”,sunny,Wetland,Pacific Golden-Plover,2,Feeding,Tree,10,0
12/20/2017, Stewartighanj 2 ,IN-AN-08 ,IN-AN-KA-5,1,34,13,13,N 11043’958”  ,E 092042’593”,sunny,Wetland,Blue-rock Pigeon,2,Feeding,Tree,15,0
12/20/2017, Stewartighanj 2 ,IN-AN-08 ,IN-AN-KA-5,1,34,13,13,N 11043’958”  ,E 092042’593”,sunny,Wetland,Great Egret,2,Standing,Shallow Water ,10,0
12/20/2017, Stewartighanj 2 ,IN-AN-08 ,IN-AN-KA-5,1,34,13,13,N 11043’958”  ,E 092042’593”,sunny,Wetland,Intermediate Egret,1,Standing,Shallow Water ,10,0
12/20/2017, Stewartighanj 2 ,IN-AN-08 ,IN-AN-KA-5,1,34,13,13,N 11043’958”  ,E 092042’593”,sunny,Wetland,Indian Pond-Heron,1,Standing,Shallow Water ,12,0
12/20/2017, Stewartighanj 2 ,IN-AN-08 ,IN-AN-KA-5,1,34,13,13,N 11043’958”  ,E 092042’593”,sunny,Wetland,Eurasian Moorhen,2,Swimming,Shallow Water ,10,0
12/20/2017, Stewartighanj 2 ,IN-AN-08 ,IN-AN-KA-5,1,34,13,13,N 11043’958”  ,E 092042’593”,sunny,Wetland,Yellow bittern,1,Resting,Shallow Water ,10,0
12/20/2017, Stewartighanj 2 ,IN-AN-08 ,IN-AN-KA-5,1,34,13,13,N 11043’958”  ,E 092042’593”,sunny,Wetland,Lesser Whistling-Duck,6,Resting,Shallow Water ,10,0
12/20/2017, Stewartighanj 2 ,IN-AN-08 ,IN-AN-KA-5,1,34,13,13,N 11043’958”  ,E 092042’593”,sunny,Wetland,Eastern Cattle Egret,4,Standing,Tree,20,0
12/20/2017, Stewartighanj 2 ,IN-AN-08 ,IN-AN-KA-5,1,34,13,13,N 11043’958”  ,E 092042’593”,sunny,Wetland,Wood Sandpiper,3,Standing,Bund,10,0
12/20/2017, Stewartighanj 2 ,IN-AN-08 ,IN-AN-KA-5,1,34,13,13,N 11043’958”  ,E 092042’593”,sunny,Wetland,Pacific Golden-Plover,2,Standing,Bund,10,0
12/20/2017, Stewartighanj 2 ,IN-AN-08 ,IN-AN-KA-5,1,34,13,13,N 11043’958”  ,E 092042’593”,sunny,Wetland,Western Yellow Wagtail,1,Feeding,Tree,12,0
12/20/2017, Stewartighanj 2 ,IN-AN-08 ,IN-AN-KA-5,1,34,13,13,N 11043’958”  ,E 092042’593”,sunny,Wetland,Clamorous Reed-Warbler,1,Flying,Herb,10,0
12/20/2017, Stewartighanj 2 ,IN-AN-08 ,IN-AN-KA-5,1,34,13,13,N 11043’958”  ,E 092042’593”,sunny,Wetland,Red Collared-Dove,24,Resting,Death Tree,40,0
12/20/2017, Stewartighanj 2 ,IN-AN-08 ,IN-AN-KA-5,1,34,13,13,N 11043’958”  ,E 092042’593”,sunny,Wetland,Pintail Snipe,18,Flying,Tree,15,0
12/20/2017, Stewartighanj 2 ,IN-AN-08 ,IN-AN-KA-5,1,34,13,13,N 11043’958”  ,E 092042’593”,sunny,Wetland,White-bellied Sea-Eagle,1,Flying,Aerial,20,0
12/20/2017, Stewartighanj 2 ,IN-AN-08 ,IN-AN-KA-5,1,34,13,13,N 11043’958”  ,E 092042’593”,sunny,Wetland,Brown Shrike,1,Resting,Tree,30,0
12/20/2017, Stewartighanj 2 ,IN-AN-08 ,IN-AN-KA-5,1,34,13,13,N 11043’958”  ,E 092042’593”,sunny,Wetland,Common Myna,4,Flying,Tree,10,0
12/20/2017, Stewartighanj 1 ,IN-AN-08 ,IN-AN-KA-5,1,34,29,13,N 11043.695”  ,E 092042.558”,sunny,Wetland,Purple Moorhen,4,Walking,Grass,10,0
12/20/2017, Stewartighanj 1 ,IN-AN-08 ,IN-AN-KA-5,1,34,29,13,N 11043.695”  ,E 092042.558”,sunny,Wetland,Eurasian Moorhen,1,Swimming,Shallow Water ,12,0
12/20/2017, Stewartighanj 1 ,IN-AN-08 ,IN-AN-KA-5,1,34,29,13,N 11043.695”  ,E 092042.558”,sunny,Wetland,Common Sandpiper,1,Standing,Bund,10,0
12/20/2017, Stewartighanj 1 ,IN-AN-08 ,IN-AN-KA-5,1,34,29,13,N 11043.695”  ,E 092042.558”,sunny,Wetland,White-throated Kingfisher,1,Feeding,Post,12,0
12/20/2017, Stewartighanj 1 ,IN-AN-08 ,IN-AN-KA-5,1,34,29,13,N 11043.695”  ,E 092042.558”,sunny,Wetland,White-bellied Sea-Eagle,1,Flying,Aerial,25,0
12/20/2017, Stewartighanj 1 ,IN-AN-08 ,IN-AN-KA-5,1,34,29,13,N 11043.695”  ,E 092042.558”,sunny,Wetland,Andaman Stork-billed Kingfisher,1,Resting,Eletric Wire,20,0
12/20/2017, Stewartighanj 1 ,IN-AN-08 ,IN-AN-KA-5,1,34,29,13,N 11043.695”  ,E 092042.558”,sunny,Wetland,Andaman Collared Kingfisher,1,Feeding,Tree,5,0
12/20/2017, Stewartighanj 1 ,IN-AN-08 ,IN-AN-KA-5,1,34,29,13,N 11043.695”  ,E 092042.558”,sunny,Wetland,Intermediate Egret,3,Resting,Post,20,0
12/20/2017, Stewartighanj 1 ,IN-AN-08 ,IN-AN-KA-5,1,34,29,13,N 11043.695”  ,E 092042.558”,sunny,Wetland,Great Egret,6,Standing,Shallow Water ,20,0
12/20/2017, Stewartighanj 1 ,IN-AN-08 ,IN-AN-KA-5,1,34,29,13,N 11043.695”  ,E 092042.558”,sunny,Wetland,Eurasian Moorhen,9,Swimming,Shallow Water ,25,0
12/20/2017, Stewartighanj 1 ,IN-AN-08 ,IN-AN-KA-5,1,34,29,13,N 11043.695”  ,E 092042.558”,sunny,Wetland,Red-rumped Swallow,2,Resting,Tree,12,0
12/20/2017, Stewartighanj 1 ,IN-AN-08 ,IN-AN-KA-5,1,34,29,13,N 11043.695”  ,E 092042.558”,sunny,Wetland,Pacific Swallow,2,Resting,Death Tree,30,0
12/20/2017, Stewartighanj 1 ,IN-AN-08 ,IN-AN-KA-5,1,34,29,13,N 11043.695”  ,E 092042.558”,sunny,Wetland,Andaman Striated Heron,1,Calling,Water Edge,15,0
12/20/2017, Stewartighanj 1 ,IN-AN-08 ,IN-AN-KA-5,1,34,29,13,N 11043.695”  ,E 092042.558”,sunny,Wetland,Indian Pond-Heron,1,Standing,Water Edge,25,0
12/20/2017, Stewartighanj 1 ,IN-AN-08 ,IN-AN-KA-5,1,34,29,13,N 11043.695”  ,E 092042.558”,sunny,Wetland,Eurasian Moorhen,6,Swimming,Shallow Water ,20,0
12/26/2017, Stewartighanj 1 ,IN-AN-08 ,IN-AN-KA-5,1,34,29,13,N 11°43.695'  ,E 092°42.558',sunny,Wetland,Common Kingfisher,1,Resting,Death Tree,10,0
12/26/2017, Stewartighanj 1 ,IN-AN-08 ,IN-AN-KA-5,1,34,29,13,N 11°43.695'  ,E 092°42.558',sunny,Wetland,White-throated Kingfisher,1,Resting,Eletric Wire,15,0
12/26/2017, Stewartighanj 1 ,IN-AN-08 ,IN-AN-KA-5,1,34,29,13,N 11°43.695'  ,E 092°42.558',sunny,Deciduous,Brown Shrike,2,Resting,Tree,10,0
12/26/2017, Stewartighanj 1 ,IN-AN-08 ,IN-AN-KA-5,1,34,29,13,N 11°43.695'  ,E 092°42.558',sunny,Wetland,Great Egret,3,Resting,Tree,15,0
12/26/2017, Stewartighanj 1 ,IN-AN-08 ,IN-AN-KA-5,1,34,29,13,N 11°43.695'  ,E 092°42.558',sunny,Wetland,White-bellied Sea-Eagle,2,Flying,Aerial,25,0
12/26/2017, Stewartighanj 1 ,IN-AN-08 ,IN-AN-KA-5,1,34,29,13,N 11°43.695'  ,E 092°42.558',sunny,Wetland,Andaman White-breasted Waterhen,1,Feeding,Tree,10,0
12/26/2017, Stewartighanj 1 ,IN-AN-08 ,IN-AN-KA-5,1,34,29,13,N 11°43.695'  ,E 092°42.558',sunny,Wetland,Pacific Golden-Plover,2,Standing,Bund,15,0
12/26/2017, Stewartighanj 1 ,IN-AN-08 ,IN-AN-KA-5,1,34,29,13,N 11°43.695'  ,E 092°42.558',sunny,Wetland,Red Collared-Dove,1,Resting,Tree,15,0
12/26/2017, Stewartighanj 1 ,IN-AN-08 ,IN-AN-KA-5,1,34,29,13,N 11°43.695'  ,E 092°42.558',sunny,Wetland,Purple Moorhen,4,Feeding,Tree,20,0
12/26/2017, Stewartighanj 1 ,IN-AN-08 ,IN-AN-KA-5,1,34,29,13,N 11°43.695'  ,E 092°42.558',sunny,Wetland,Eurasian Moorhen,16,Feeding,Shallow Water ,18,0
12/26/2017, Stewartighanj 1 ,IN-AN-08 ,IN-AN-KA-5,1,34,29,13,N 11°43.695'  ,E 092°42.558',sunny,Wetland,Eurasian Moorhen,34,Swimming,Shallow Water ,16,0
12/26/2017, Stewartighanj 1 ,IN-AN-08 ,IN-AN-KA-5,1,34,29,13,N 11°43.695'  ,E 092°42.558',sunny,Wetland,Intermediate Egret,6,Standing,Shallow Water ,25,0
12/26/2017, Stewartighanj 1 ,IN-AN-08 ,IN-AN-KA-5,1,34,29,13,N 11°43.695'  ,E 092°42.558',sunny,Wetland,Common Myna,9,Wing Stretching,Shallow Water ,20,0
12/26/2017, Stewartighanj 1 ,IN-AN-08 ,IN-AN-KA-5,1,34,29,13,N 11°43.695'  ,E 092°42.558',sunny,Wetland,Andaman Stork-billed Kingfisher,2,Calling,Tree,20,0
12/26/2017, Stewartighanj 1 ,IN-AN-08 ,IN-AN-KA-5,1,34,29,13,N 11°43.695'  ,E 092°42.558',sunny,Wetland,Little egret,2,Standing,Tree,12,0
12/26/2017, Stewartighanj 1 ,IN-AN-08 ,IN-AN-KA-5,1,34,29,13,N 11°43.695'  ,E 092°42.558',sunny,Wetland,Yellow bittern,6,Standing,Grass,10,0
12/26/2017, Stewartighanj 1 ,IN-AN-08 ,IN-AN-KA-5,1,34,29,13,N 11°43.695'  ,E 092°42.558',sunny,Wetland,Chinese Pond-Heron,1,Standing,Shallow Water ,10,0
12/26/2017, Stewartighanj 1 ,IN-AN-08 ,IN-AN-KA-5,1,34,29,13,N 11°43.695'  ,E 092°42.558',sunny,Wetland,Common Redshank,2,Standing,Shallow Water ,2,0
12/26/2017, Stewartighanj 1 ,IN-AN-08 ,IN-AN-KA-5,1,34,29,13,N 11°43.695'  ,E 092°42.558',sunny,Wetland,Common Sandpiper,2,Flying,Water Edge,15,0
12/26/2017, Stewartighanj 1 ,IN-AN-08 ,IN-AN-KA-5,1,34,29,13,N 11°43.695'  ,E 092°42.558',sunny,Deciduous,Oriental Magpie-Robin,1,Flying,Herb,5,0
12/26/2017, Stewartighanj 2 ,IN-AN-08 ,IN-AN-KA-5,1,34,13,13,N 11043’958”  ,E 092042’593”,sunny,Wetland,Pacific Golden-Plover,8,Walking,Tree,10,0
12/26/2017, Stewartighanj 2 ,IN-AN-08 ,IN-AN-KA-5,1,34,13,13,N 11043’958”  ,E 092042’593”,sunny,Wetland,Pacific Golden-Plover,7,Wing Stretching,Tree,25,0
12/26/2017, Stewartighanj 2 ,IN-AN-08 ,IN-AN-KA-5,1,34,13,13,N 11043’958”  ,E 092042’593”,sunny,Wetland,Intermediate Egret,3,Standing,Tree,15,0
12/26/2017, Stewartighanj 2 ,IN-AN-08 ,IN-AN-KA-5,1,34,13,13,N 11043’958”  ,E 092042’593”,sunny,Wetland,Yellow bittern,2,Standing,Grass,5,0
12/26/2017, Stewartighanj 2 ,IN-AN-08 ,IN-AN-KA-5,1,34,13,13,N 11043’958”  ,E 092042’593”,sunny,Evergreen/Semi-Evergreen,Andaman Common Hill Myna,6,Flying,Aerial,15,0
12/26/2017, Stewartighanj 2 ,IN-AN-08 ,IN-AN-KA-5,1,34,13,13,N 11043’958”  ,E 092042’593”,sunny,Wetland,Indian Pond-Heron,1,Standing,Shallow Water ,20,0
12/26/2017, Stewartighanj 2 ,IN-AN-08 ,IN-AN-KA-5,1,34,13,13,N 11043’958”  ,E 092042’593”,sunny,Wetland,Eastern Cattle Egret,3,Feeding,Tree,15,0
12/26/2017, Stewartighanj 2 ,IN-AN-08 ,IN-AN-KA-5,1,34,13,13,N 11043’958”  ,E 092042’593”,sunny,Wetland,Eurasian Moorhen,1,Swimming,Shallow Water ,15,0
12/26/2017, Stewartighanj 2 ,IN-AN-08 ,IN-AN-KA-5,1,34,13,13,N 11043’958”  ,E 092042’593”,sunny,Wetland,Black-browed Reed-Warbler,2,Calling,Tree,10,0
12/26/2017, Stewartighanj 2 ,IN-AN-08 ,IN-AN-KA-5,1,34,13,13,N 11043’958”  ,E 092042’593”,sunny,Wetland,Oriental Reed-Warbler,2,Calling,Tree,10,0
12/26/2017, Stewartighanj 2 ,IN-AN-08 ,IN-AN-KA-5,1,34,13,13,N 11043’958”  ,E 092042’593”,sunny,Wetland,Dusky Warbler,1,Calling,Tree,8,0
12/26/2017, Stewartighanj 2 ,IN-AN-08 ,IN-AN-KA-5,1,34,13,13,N 11043’958”  ,E 092042’593”,sunny,Wetland,Clamorous Reed-Warbler,2,Calling,Tree,10,0
12/26/2017, Stewartighanj 2 ,IN-AN-08 ,IN-AN-KA-5,1,34,13,13,N 11043’958”  ,E 092042’593”,sunny,Evergreen/Semi-Evergreen,Andaman Emerald Dove,1,Flying,Aerial,15,0
12/26/2017, Stewartighanj 2 ,IN-AN-08 ,IN-AN-KA-5,1,34,13,13,N 11043’958”  ,E 092042’593”,sunny,Evergreen/Semi-Evergreen,Andaman Green-Pigeon,6,Flying,Aerial,15,0
12/26/2017, Stewartighanj 2 ,IN-AN-08 ,IN-AN-KA-5,1,34,13,13,N 11043’958”  ,E 092042’593”,sunny,Evergreen/Semi-Evergreen,Andaman Green-Imperial Pigeon,4,Flying,Aerial,15,0
12/26/2017, Stewartighanj 2 ,IN-AN-08 ,IN-AN-KA-5,1,34,13,13,N 11043’958”  ,E 092042’593”,sunny,Evergreen/Semi-Evergreen,Indian Hanging Parrot,1,Feeding,Tree,5,0
12/26/2017, Stewartighanj 2 ,IN-AN-08 ,IN-AN-KA-5,1,34,13,13,N 11043’958”  ,E 092042’593”,sunny,Evergreen/Semi-Evergreen,Andaman Serpent-Eagle,2,Calling,Tree,25,0
12/26/2017, Stewartighanj 2 ,IN-AN-08 ,IN-AN-KA-5,1,34,13,13,N 11043’958”  ,E 092042’593”,sunny,Wetland,Western Yellow Wagtail,2,Walking,Tree,20,0
12/26/2017, Stewartighanj 2 ,IN-AN-08 ,IN-AN-KA-5,1,34,13,13,N 11043’958”  ,E 092042’593”,sunny,Wetland,Red Collared-Dove,3,Standing,Tree,10,0
12/26/2017, Stewartighanj 2 ,IN-AN-08 ,IN-AN-KA-5,1,34,13,13,N 11043’958”  ,E 092042’593”,sunny,Evergreen/Semi-Evergreen,Brown Shrike,2,Resting,Herb,5,0
1/14/2019, Stewartighanj 1 ,IN-AN-08 ,IN-AN-KA-5,1,34,29,13,N 11°43.695'  ,E 092°42.558',sunny,Wetland,Black Drongo,1,Resting,Tree,15,0
1/14/2019, Stewartighanj 1 ,IN-AN-08 ,IN-AN-KA-5,1,34,29,13,N 11°43.695'  ,E 092°42.558',sunny,Wetland,Andaman Striated Heron,1,Flying,Tree,5,0
1/14/2019, Stewartighanj 1 ,IN-AN-08 ,IN-AN-KA-5,1,34,29,13,N 11°43.695'  ,E 092°42.558',sunny,Wetland,Intermediate Egret,8,Resting,Tree,15,0
1/14/2019, Stewartighanj 1 ,IN-AN-08 ,IN-AN-KA-5,1,34,29,13,N 11°43.695'  ,E 092°42.558',sunny,Wetland,Common Sandpiper,1,Feeding,Mudflat,10,0
1/14/2019, Stewartighanj 1 ,IN-AN-08 ,IN-AN-KA-5,1,34,29,13,N 11°43.695'  ,E 092°42.558',sunny,Wetland,Yellow bittern,1,Flying,Herb,15,0
1/14/2019, Stewartighanj 1 ,IN-AN-08 ,IN-AN-KA-5,1,34,29,13,N 11°43.695'  ,E 092°42.558',sunny,Wetland,Common Myna,14,Calling,Tree,10,0
1/14/2019, Stewartighanj 1 ,IN-AN-08 ,IN-AN-KA-5,1,34,29,13,N 11°43.695'  ,E 092°42.558',sunny,Wetland,Red Collared-Dove,5,Resting,Eletric Wire,20,0
1/14/2019, Stewartighanj 1 ,IN-AN-08 ,IN-AN-KA-5,1,34,29,13,N 11°43.695'  ,E 092°42.558',sunny,Evergreen/Semi-Evergreen,Oriental Magpie-Robin,1,Flying,Tree,10,0
1/14/2019, Stewartighanj 1 ,IN-AN-08 ,IN-AN-KA-5,1,34,29,13,N 11°43.695'  ,E 092°42.558',sunny,Evergreen/Semi-Evergreen,Brown Shrike,1,Resting,Death Tree,5,0
1/14/2019, Stewartighanj 1 ,IN-AN-08 ,IN-AN-KA-5,1,34,29,13,N 11°43.695'  ,E 092°42.558',sunny,Wetland,Great Egret,6,Standing,Shallow Water ,15,0
1/14/2019, Stewartighanj 1 ,IN-AN-08 ,IN-AN-KA-5,1,34,29,13,N 11°43.695'  ,E 092°42.558',sunny,Wetland,Pacific Golden-Plover,3,Standing,Bund,15,0
1/14/2019, Stewartighanj 1 ,IN-AN-08 ,IN-AN-KA-5,1,34,29,13,N 11°43.695'  ,E 092°42.558',sunny,Evergreen/Semi-Evergreen,Andaman Olive backed Sunbird,1,Flying,Tree,5,0
1/14/2019, Stewartighanj 1 ,IN-AN-08 ,IN-AN-KA-5,1,34,29,13,N 11°43.695'  ,E 092°42.558',sunny,Evergreen/Semi-Evergreen,Red-whiskered Bulbul,2,Flying,Tree,6,0
1/14/2019, Stewartighanj 1 ,IN-AN-08 ,IN-AN-KA-5,1,34,29,13,N 11°43.695'  ,E 092°42.558',sunny,Evergreen/Semi-Evergreen,Besra,1,Flying,Aerial,20,0
1/14/2019, Stewartighanj 1 ,IN-AN-08 ,IN-AN-KA-5,1,34,29,13,N 11°43.695'  ,E 092°42.558',sunny,Wetland,Eastern Cattle Egret,14,Standing,Tree,15,0
1/14/2019, Stewartighanj 1 ,IN-AN-08 ,IN-AN-KA-5,1,34,29,13,N 11°43.695'  ,E 092°42.558',sunny,Wetland,White-throated Kingfisher,1,Resting,Tree,15,0
1/14/2019, Stewartighanj 1 ,IN-AN-08 ,IN-AN-KA-5,1,34,29,13,N 11°43.695'  ,E 092°42.558',sunny,Wetland,Wood Sandpiper,4,Flying,Shallow Water ,10,0
1/14/2019, Stewartighanj 1 ,IN-AN-08 ,IN-AN-KA-5,1,34,29,13,N 11°43.695'  ,E 092°42.558',sunny,Wetland,Eurasian Moorhen,2,Walking,Shallow Water ,20,0
1/14/2019, Stewartighanj 1 ,IN-AN-08 ,IN-AN-KA-5,1,34,29,13,N 11°43.695'  ,E 092°42.558',sunny,Wetland,Pintail Snipe,4,Flying,Tree,10,0
2/9/2017, Stewartighanj 1 ,IN-AN-08 ,IN-AN-KA-5,1,34,29,13,N 11°43.695'  ,E 092°42.558',sunny,Wetland,Pheasant-tailed Jacana,2,Resting,Shallow Water ,10,0
2/9/2017, Stewartighanj 1 ,IN-AN-08 ,IN-AN-KA-5,1,34,29,13,N 11°43.695'  ,E 092°42.558',sunny,Wetland,Intermediate Egret,2,Resting,Shallow Water ,15,0
2/9/2017, Stewartighanj 1 ,IN-AN-08 ,IN-AN-KA-5,1,34,29,13,N 11°43.695'  ,E 092°42.558',sunny,Wetland,Watercock,1,Resting,Grass,12,0
2/9/2017, Stewartighanj 1 ,IN-AN-08 ,IN-AN-KA-5,1,34,29,13,N 11°43.695'  ,E 092°42.558',sunny,Wetland,Eurasian Moorhen,4,Swimming,Shallow Water ,25,0
2/9/2017, Stewartighanj 1 ,IN-AN-08 ,IN-AN-KA-5,1,34,29,13,N 11°43.695'  ,E 092°42.558',sunny,Wetland,Kentish Plover,2,Walking,Mudflat,15,0
2/9/2017, Stewartighanj 1 ,IN-AN-08 ,IN-AN-KA-5,1,34,29,13,N 11°43.695'  ,E 092°42.558',sunny,Wetland,Lesser Sand-Plover,8,Feeding,Mudflat,12,0
2/9/2017, Stewartighanj 1 ,IN-AN-08 ,IN-AN-KA-5,1,34,29,13,N 11°43.695'  ,E 092°42.558',sunny,Wetland,Andaman Teal,13,Swimming,Shallow Water ,20,0
2/9/2017, Stewartighanj 1 ,IN-AN-08 ,IN-AN-KA-5,1,34,29,13,N 11°43.695'  ,E 092°42.558',sunny,Wetland,Intermediate Egret,4,Resting,Tree,15,0
2/9/2017, Stewartighanj 1 ,IN-AN-08 ,IN-AN-KA-5,1,34,29,13,N 11°43.695'  ,E 092°42.558',sunny,Wetland,Andaman Striated Heron,1,Flying,Water Edge,15,0
2/9/2017, Stewartighanj 1 ,IN-AN-08 ,IN-AN-KA-5,1,34,29,13,N 11°43.695'  ,E 092°42.558',sunny,Wetland,Purple Moorhen,4,Feeding,Shallow Water ,10,0
2/9/2017, Stewartighanj 1 ,IN-AN-08 ,IN-AN-KA-5,1,34,29,13,N 11°43.695'  ,E 092°42.558',sunny,Wetland,Pacific Golden-Plover,1,Walking,Tree,10,0
2/9/2017, Stewartighanj 1 ,IN-AN-08 ,IN-AN-KA-5,1,34,29,13,N 11°43.695'  ,E 092°42.558',sunny,Wetland,Common Sandpiper,2,Flying,Water Edge,5,0
1/14/2019, Stewartighanj 1 ,IN-AN-08 ,IN-AN-KA-5,1,34,29,13,N 11°43.695'  ,E 092°42.558',sunny,Wetland,Andaman Teal,33,Feeding,Shallow Water ,15,0
1/14/2019, Stewartighanj 1 ,IN-AN-08 ,IN-AN-KA-5,1,34,29,13,N 11°43.695'  ,E 092°42.558',sunny,Wetland,Andaman Teal,79,Swimming,Shallow Water ,16,0
1/14/2019, Stewartighanj 1 ,IN-AN-08 ,IN-AN-KA-5,1,34,29,13,N 11°43.695'  ,E 092°42.558',sunny,Wetland,Andaman Teal,12,Resting,Shallow Water ,17,0
1/14/2019, Stewartighanj 1 ,IN-AN-08 ,IN-AN-KA-5,1,34,29,13,N 11°43.695'  ,E 092°42.558',sunny,Evergreen/Semi-Evergreen,Andaman Olive backed Sunbird,2,Feeding,Tree,14,0
1/14/2019, Stewartighanj 1 ,IN-AN-08 ,IN-AN-KA-5,1,34,29,13,N 11°43.695'  ,E 092°42.558',sunny,Evergreen/Semi-Evergreen,Indian White-eye,2,Feeding,Tree,14,0
1/14/2019, Stewartighanj 1 ,IN-AN-08 ,IN-AN-KA-5,1,34,29,13,N 11°43.695'  ,E 092°42.558',sunny,Evergreen/Semi-Evergreen,Andaman Flowerpecker,2,Feeding,Tree,14,0
1/14/2019, Stewartighanj 1 ,IN-AN-08 ,IN-AN-KA-5,1,34,29,13,N 11°43.695'  ,E 092°42.558',sunny,Wetland,Green Sandpiper,2,Walking,Mudflat,14,0
1/14/2019, Stewartighanj 1 ,IN-AN-08 ,IN-AN-KA-5,1,34,29,13,N 11°43.695'  ,E 092°42.558',sunny,Wetland,Common Greenshank,2,Feeding,Shallow Water ,15,0
1/14/2019, Stewartighanj 1 ,IN-AN-08 ,IN-AN-KA-5,1,34,29,13,N 11°43.695'  ,E 092°42.558',sunny,Wetland,Great Egret,8,Standing,Shallow Water ,15,0
1/14/2019, Stewartighanj 1 ,IN-AN-08 ,IN-AN-KA-5,1,34,29,13,N 11°43.695'  ,E 092°42.558',sunny,Wetland,Purple Moorhen,6,Feeding,Shallow Water ,10,0
1/14/2019, Stewartighanj 1 ,IN-AN-08 ,IN-AN-KA-5,1,34,29,13,N 11°43.695'  ,E 092°42.558',sunny,Wetland,Andaman Slaty-breasted Rail,1,Walking,Grass,10,0
1/14/2019, Stewartighanj 1 ,IN-AN-08 ,IN-AN-KA-5,1,34,29,13,N 11°43.695'  ,E 092°42.558',sunny,Wetland,Eurasian Moorhen,12,Feeding,Tree,10,0
1/14/2019, Stewartighanj 1 ,IN-AN-08 ,IN-AN-KA-5,1,34,29,13,N 11°43.695'  ,E 092°42.558',sunny,Wetland,Pheasant-tailed Jacana,3,Standing,Shallow Water ,12,0
1/14/2019, Stewartighanj 1 ,IN-AN-08 ,IN-AN-KA-5,1,34,29,13,N 11°43.695'  ,E 092°42.558',sunny,Wetland,Wood Sandpiper,1,Walking,Tree,10,0
1/14/2019, Stewartighanj 1 ,IN-AN-08 ,IN-AN-KA-5,1,34,29,13,N 11°43.695'  ,E 092°42.558',sunny,Wetland,Western Yellow Wagtail,2,Flying,Tree,10,0
1/14/2019, Stewartighanj 1 ,IN-AN-08 ,IN-AN-KA-5,1,34,29,13,N 11°43.695'  ,E 092°42.558',sunny,Wetland,Pacific Golden-Plover,6,Flying,Tree,5,0
1/14/2019, Stewartighanj 1 ,IN-AN-08 ,IN-AN-KA-5,1,34,29,13,N 11°43.695'  ,E 092°42.558',sunny,Wetland,Lesser Whistling-Duck,183,Resting,Shallow Water ,15,0
1/14/2019, Stewartighanj 1 ,IN-AN-08 ,IN-AN-KA-5,1,34,29,13,N 11°43.695'  ,E 092°42.558',sunny,Wetland,White-bellied Sea-Eagle,3,Flying,Aerial,20,0
2/21/2019, Stewartighanj 1 ,IN-AN-08 ,IN-AN-KA-5,1,34,29,13,N 11°43.864'  ,E 092°42.618',sunny,Wetland,Intermediate Egret,2,Standing,Grass,20,0
2/21/2019, Stewartighanj 1 ,IN-AN-08 ,IN-AN-KA-5,1,34,29,13,N 11°43.864'  ,E 092°42.618',sunny,Wetland,Eastern Cattle Egret,6,Standing,Paddy Field,10,0
2/21/2019, Stewartighanj 1 ,IN-AN-08 ,IN-AN-KA-5,1,34,29,13,N 11°43.864'  ,E 092°42.618',sunny,Wetland,Common Redshank,2,Standing,Water Edge,15,0
2/21/2019, Stewartighanj 1 ,IN-AN-08 ,IN-AN-KA-5,1,34,29,13,N 11°43.864'  ,E 092°42.618',sunny,Wetland,Common Greenshank,1,Resting,Water Edge,10,0
2/21/2019, Stewartighanj 1 ,IN-AN-08 ,IN-AN-KA-5,1,34,29,13,N 11°43.864'  ,E 092°42.618',sunny,Wetland,Wood Sandpiper,4,Standing,Paddy Field,15,0
2/21/2019, Stewartighanj 1 ,IN-AN-08 ,IN-AN-KA-5,1,34,29,13,N 11°43.864'  ,E 092°42.618',sunny,Wetland,Pacific Golden-Plover,6,Standing,Paddy Field,16,0
2/21/2019, Stewartighanj 1 ,IN-AN-08 ,IN-AN-KA-5,1,34,29,13,N 11°43.864'  ,E 092°42.618',sunny,Wetland,Eurasian Moorhen,8,Walking,Grass,15,0
2/21/2019, Stewartighanj 1 ,IN-AN-08 ,IN-AN-KA-5,1,34,29,13,N 11°43.864'  ,E 092°42.618',sunny,Wetland,White-throated Kingfisher,1,Resting,Tree,10,0
2/21/2019, Stewartighanj 1 ,IN-AN-08 ,IN-AN-KA-5,1,34,29,13,N 11°43.864'  ,E 092°42.618',sunny,Wetland,Pintail Snipe,6,Flying,Paddy Field,12,0
2/21/2019, Stewartighanj 1 ,IN-AN-08 ,IN-AN-KA-5,1,34,29,13,N 11°43.864'  ,E 092°42.618',sunny,Wetland,Great Egret,11,Standing,Shallow Water ,20,0
2/21/2019, Stewartighanj 1 ,IN-AN-08 ,IN-AN-KA-5,1,34,29,13,N 11°43.864'  ,E 092°42.618',sunny,Wetland,Common Sandpiper,2,Flying,Water Edge,5,0
